Stint Type,Island,Species,FirstName,LastName,Observer_Location,Date_Time_Start,Date_Time_End,Nest,Time_Arrive,Time_Depart,Provider,Recipient,Prey_Item_Code,Prey_Size_bill_lengths,Number_of_Items,Plot_Status
Chick Provisioning,METIN,ARTE,Brett ,Irving,North End Blind,7/6/00 7:45,7/6/00 10:45,8,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/6/00 8:00,7/6/00 11:00,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,1,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,1,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,1,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,1,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/7/00 8:10,7/7/00 11:10,3,,,UA,,H,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,1,,,UA,,K,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,1,,,UA,,U,0.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/8/00 11:45,7/8/00 14:45,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/9/00 8:00,7/9/00 11:00,1,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/9/00 8:00,7/9/00 11:00,1,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/9/00 8:00,7/9/00 11:00,1,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/9/00 8:00,7/9/00 11:00,1,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,1,,,UA,,U,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/10/00 9:30,7/10/00 12:30,3,,,UA,,I,0.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,H,2.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,H,2.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,H,2.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,3,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,H,2.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/11/00 7:50,7/11/00 10:50,1,,,UA,,I,U,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,R,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/12/00 10:30,7/12/00 13:30,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/13/00 9:00,7/13/00 12:00,1,,,UA,,H,2,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/13/00 9:00,7/13/00 12:00,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/13/00 9:00,7/13/00 12:00,1,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/13/00 9:00,7/13/00 12:00,3,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/13/00 9:00,7/13/00 12:00,3,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/13/00 9:00,7/13/00 12:00,3,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/13/00 9:00,7/13/00 12:00,3,,,UA,,R,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,1,,,UA,,UF,0.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,3,,,UA,,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/15/00 9:50,7/15/00 12:50,3,,,UA,,UF,0.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,1,,,UA,,R,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,1,,,UA,,T,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,1,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,3,,,UA,,R,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,3,,,UA,,R,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,3,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,3,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Brett ,Irving,South Cove Blind,7/17/00 8:45,7/17/00 11:45,3,,,UA,,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,1,,,UA,,U,0.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Peter ,Warzybok,South Cove Blind,7/19/00 9:10,7/19/00 12:10,3,,,UA,,R,1.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,3,9:44,9:44,UA,A,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,4,9:52,9:52,UA,A,R,0.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,2,9:59,9:59,UA,B,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,2,10:04,10:04,UA,A,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,1,10:05,10:05,UA,B,R,0.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,2,10:15,10:15,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,3,10:16,10:16,UA,A,R,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,1,10:21,10:21,UA,A,U,0.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,2,10:24,10:24,UA,A,H,0.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,8,10:27,10:27,UA,A,H,1,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,1,10:28,10:28,UA,B,R,0.75,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,2,11:06,11:06,UA,A,H,1.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,2,11:10,11:10,UA,A,H,1.5,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,3,11:13,11:13,UA,A,H,2,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,4,11:18,11:18,UA,B,A,0.25,1,Outside Plot
Chick Provisioning,METIN,ARTE,Rachel,Page,South Cove Blind,6/25/01 9:30,6/25/01 12:30,2,11:34,11:34,UA,B,R,1,1,Outside Plot
